index,soil_moisture,soil_temperature,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702,706,710,714,718,722,726,730,734,738,742,746,750,754,758,762,766,770,774,778,782,786,790,794,798,802,806,810,814,818,822,826,830,834,838,842,846,850,854,858,862,866,870,874,878,882,886,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950,year,month,day,hour
0.0,33.51,34.8,-0.8207897413950095,-0.9330756696931126,-0.9119463086549988,-0.9185583762590157,-0.8959831806069556,-0.9376924862705812,-0.9167847461030015,-0.9175288972263184,-0.9099482278230934,-0.8987828436042388,-0.8951666599857908,-0.8950520515913923,-0.9045131807149258,-0.8772753730416684,-0.8922573708926463,-0.8782336767655903,-0.8750649850280039,-0.8733058890065786,-0.8756260703587919,-0.8747584160148026,-0.8794988038552278,-0.867090307737077,-0.8710581504529465,-0.8689719304556793,-0.8741121847672371,-0.8838630219517682,-0.8714153504140547,-0.8553440598238922,-0.8733987767918111,-0.8609764163839568,-0.8691945964688088,-0.8377188414311415,-0.8343842881521004,-0.8408326792284269,-0.8423998288064585,-0.83794863047285,-0.8390491498270551,-0.8349706494677632,-0.8380305117061418,-0.8380142065598035,-0.8389239267271702,-0.8443365685075593,-0.8298112325217838,-0.8253076306620967,-0.8366971097593937,-0.8456005950982567,-0.8305817754036326,-0.8417405275351678,-0.8418933194323824,-0.8425233636855397,-0.8393555115961019,-0.8411154640501425,-0.8400854265616987,-0.8446871666833231,-0.843934271801564,-0.8569480877878678,-0.8487415253657429,-0.8464339388582742,-0.8457670708916155,-0.8507327790918623,-0.8538586299927982,-0.8438547015610001,-0.8466146115443942,-0.8461265670797754,-0.8497572020341597,-0.8538757804130847,-0.847907445140065,-0.8455800136860075,-0.843541408112878,-0.8434193246626288,-0.8422439986314554,-0.8394996664282487,-0.8412620188945767,-0.8454056778147068,-0.8447626525158451,-0.842130980146979,-0.8395935265589421,-0.833612805747039,-0.8353377110186079,-0.831369055626775,-0.8311491737046712,-0.8392599450389874,-0.8308327220997548,-0.8205582729600218,-0.8198117749230069,-0.8301733867355816,-0.8404513555127562,-0.847983615501606,-0.846575104407699,-0.8481690825806748,-0.8427485940438858,-0.8394623990757392,-0.837007123985857,-0.8381764530758061,-0.8394328725815834,-0.8499647164747287,-0.8543537121143469,-0.8518961525700062,-0.8486759222244471,-0.846338382568352,-0.8478450108629824,-0.8579634005359686,-0.8681456439050955,-0.8657356853380165,-0.8651691753167554,-0.8688912754783842,-0.8762611812058572,-0.8828004092067712,-0.8848820419700976,-0.895399646886353,-0.8824186487403328,-0.8780958717155489,-0.8786853723592194,-0.8788679436654467,-0.888591811558392,-0.8955341569116984,-0.9064196519533763,-0.9020732629162804,-0.8672789134142409,-0.8444421217290483,-0.8489059842953515,-0.8474179884298937,-0.8524987019797735,-0.8646684409521725,-0.8417526697865967,2017,5,23,14
1.0,33.49,35.2,-0.9133184479023059,-0.962229154953255,-0.9684561618830837,-0.9401400097472924,-0.9429261989202958,-0.9148328051346996,-0.9376764626751775,-0.9062057483357894,-0.8985752232026226,-0.9185677863393328,-0.9099226241585843,-0.8987826643260816,-0.8959909467622706,-0.9026658351061633,-0.892500617382522,-0.9033363126279429,-0.8888436290247481,-0.8994795414601494,-0.8893206728408951,-0.893660148001269,-0.8894657948871032,-0.8896113223989919,-0.8753108509559939,-0.8876601945133579,-0.8882525617538763,-0.8819827875927746,-0.8894483019767544,-0.8890610014219329,-0.8696386922266908,-0.8818297292573282,-0.8765290658059061,-0.8719488898630732,-0.8567337175037538,-0.8569689623585841,-0.8725900568438847,-0.8634674189274462,-0.8730290889401445,-0.8605303501179209,-0.8597208185639255,-0.8720932875063662,-0.8640113540729243,-0.8681051661410139,-0.8635304235884755,-0.8668413755760556,-0.8745229521926831,-0.8665392265472778,-0.865336237220239,-0.8731552101656763,-0.874403746454932,-0.8743956009129054,-0.8768738189392952,-0.8770366496271309,-0.881878215105148,-0.8778848342684175,-0.8795688514064225,-0.8759982890228287,-0.8759626957953918,-0.8817367741104912,-0.8766117364358619,-0.878525009649514,-0.8815631982419891,-0.8717144017225336,-0.8731051364396637,-0.8792511439621052,-0.8820216869968115,-0.8895914740572402,-0.8877210898310774,-0.8795227305989015,-0.8740202289724971,-0.8622743515817378,-0.868802460515584,-0.8826737228425688,-0.8795768141672998,-0.8663729915646989,-0.865272719489449,-0.8723195964990957,-0.8773319814709916,-0.8703536547642304,-0.8600210187219187,-0.8535683271321934,-0.8524093339720333,-0.8535377207024242,-0.8634982490058365,-0.8739834145125316,-0.8650612113788738,-0.8600858259933156,-0.8707638072526611,-0.8715122539403324,-0.8773814302085687,-0.8764904547339379,-0.8688036810044623,-0.8705398825974022,-0.8685853537921333,-0.8766052668308977,-0.8758684620070771,-0.8714764874446203,-0.8683014289710147,-0.8715803811323753,-0.8912944565439335,-0.9066597816089098,-0.9060424741582764,-0.9022392639680136,-0.8945844459787359,-0.8992171167463796,-0.9004508273567368,-0.9074617468189373,-0.9014178672806153,-0.9072681503033915,-0.9089250945414459,-0.9112944791315905,-0.9057983824377666,-0.8960103311824077,-0.8871574954950529,-0.8893021455856874,-0.889934846130324,-0.8989017397589858,-0.8937854983631828,-0.8858976358317747,-0.8841481707385488,-0.8788979038211663,-0.8838321516536465,-0.8644024571339994,-0.8199994010890674,-0.7945750954403482,-0.770620295416481,2017,5,23,14
2.0,33.46,35.4,-0.8748883595796867,-1.0307032888706087,-0.9663991499958224,-0.9427536940149432,-0.9566362529356123,-0.9644967421678369,-0.9408931670026754,-0.9143990959382001,-0.9242472850211739,-0.8985816013763912,-0.9009357878954656,-0.9183762105377256,-0.9139651988352416,-0.9243618879834065,-0.9093310214045762,-0.9103866319237945,-0.8933222161525513,-0.8882759861896591,-0.894246189409165,-0.9050613275455771,-0.9067537395193116,-0.873885247916394,-0.8944295334366523,-0.8856946077409552,-0.8765286417271168,-0.8930968452120269,-0.895758590020278,-0.8785466754250504,-0.8858673940864862,-0.8874370033886463,-0.8668832657352099,-0.8707076864925475,-0.8720502431551528,-0.8761195934573889,-0.8639596339280343,-0.8537436882020227,-0.8530835572892674,-0.8510632518939968,-0.8510985845270501,-0.8705462377563281,-0.8700179271943101,-0.8785079192537039,-0.8735906778909917,-0.8639328908232913,-0.8673724438019069,-0.8636423072193544,-0.8763995525526345,-0.8650702806237146,-0.8655482004846762,-0.8816471482919344,-0.8714336610788143,-0.864455838751336,-0.8818054587315656,-0.8768371521255374,-0.8823178443211227,-0.8874381019419835,-0.8812335537853084,-0.8766283428886029,-0.8735582816986096,-0.8855034112945185,-0.8787601528372494,-0.886512474456685,-0.887877487269625,-0.8850841874707602,-0.8854361966841888,-0.8777781441352528,-0.8756545686862528,-0.8749034587488238,-0.8734020335402811,-0.8677790204133505,-0.8682346949529272,-0.8670966448208614,-0.8642114003348729,-0.8652310564333047,-0.8693011279685742,-0.875697392500296,-0.8726120090447145,-0.8650034166169233,-0.8562467733679126,-0.8644469147094018,-0.8718296588522094,-0.8675540654508902,-0.8720612926655007,-0.8665161875199108,-0.8700402171892566,-0.8695232486320376,-0.8721727530532849,-0.868893481785748,-0.8669499104410671,-0.8661964969674306,-0.8660957066545283,-0.8730264761770699,-0.8786634275805775,-0.8788730029099359,-0.8790447737454775,-0.8836306803662695,-0.8867756914355475,-0.8881624629784561,-0.8944983207625872,-0.8949862169974802,-0.8926833350918394,-0.8949730047783675,-0.907900811603193,-0.9083556219094245,-0.8993862021716605,-0.9053515969347856,-0.9022196887272407,-0.9105579742836963,-0.9221976600992269,-0.9277876025741729,-0.9222348992543873,-0.911420889289377,-0.8990019867683193,-0.8979637058240941,-0.8911211171323584,-0.908062330601836,-0.9182779559469075,-0.8948878069396144,-0.8750084724262188,-0.8550172637739369,-0.8513848096872699,-0.8235868855046592,-0.8199335264862269,-0.828696559551714,-0.8276165876351647,2017,5,23,14
3.0,33.33,35.0,-0.9657895684051547,-0.9814370053014736,-0.9723586467169556,-0.9188342561708426,-0.9343121640299021,-0.9184113374735003,-0.9066035222244544,-0.9077061920454411,-0.9042176654393442,-0.9072121724145737,-0.9326486140913196,-0.9177219206733743,-0.8975109004520417,-0.9414681944103431,-0.887286397084949,-0.8714257342998822,-0.8855923739178858,-0.893469524517581,-0.8788938151602231,-0.882556752491816,-0.8712138255909937,-0.9067700953397739,-0.8936575743867086,-0.8978690630732192,-0.8890705252382394,-0.8682424455381131,-0.8795498229115091,-0.8707220151000256,-0.8759330620202888,-0.8760657425385051,-0.8809035632213263,-0.8738476086299376,-0.8594307248723231,-0.8671228528941568,-0.8662667168300728,-0.8602088299714388,-0.8486226459697279,-0.8529967688317751,-0.8500770029696316,-0.8570620612899919,-0.8620893532933074,-0.8556840785050666,-0.8531907092190497,-0.8510969666079327,-0.8534489300262864,-0.863580389612608,-0.8582490249946247,-0.8598273751379782,-0.8595915272847213,-0.862187087947514,-0.8665972197670277,-0.8620489543955251,-0.8664937699478701,-0.8635422270590563,-0.868754139852057,-0.8719091780929982,-0.8765076574989649,-0.8569458817915027,-0.8597066364207541,-0.8649633124420957,-0.8651571186294917,-0.8713720999988269,-0.8771891082877251,-0.8704938489770964,-0.8708554080324424,-0.8761755586241465,-0.876854074237587,-0.8759333533705895,-0.8577074126045743,-0.8589466012644849,-0.8605440107018921,-0.8571896049732132,-0.849642135918462,-0.8558445024173869,-0.8531780897300698,-0.8621447735925024,-0.8648889908740754,-0.8648829949944881,-0.8622388572401193,-0.8518196714614775,-0.8459010425750708,-0.8492664452274161,-0.851643604724246,-0.8549267878153115,-0.8628938571712104,-0.8577078273099119,-0.8648380811733523,-0.8654463136257811,-0.8549406696594322,-0.8564229770218964,-0.8523338571856299,-0.8605845662725586,-0.8545349017525958,-0.8567408336868424,-0.8629311098012226,-0.8659644717452484,-0.8631928688061675,-0.8712697608206974,-0.8813002797207031,-0.8831865644626836,-0.8924862775007402,-0.900626087900111,-0.9049934572914724,-0.9040800414288943,-0.9192883110551411,-0.9059967281447265,-0.9100180438151843,-0.9088594289401994,-0.9123560112955501,-0.9089809578524024,-0.9077821489069502,-0.9031152286566105,-0.9024976419341028,-0.8900730052307746,-0.8809883053949067,-0.8842022478521109,-0.8707452648783506,-0.8613032050818675,-0.8472627356195596,-0.85292020968964,-0.8510139063442239,-0.8288133510366524,-0.8103899083958211,-0.7581435880614237,-0.7427569606725503,2017,5,23,14
4.0,33.32,35.3,-0.8969760224834772,-0.9617591078984121,-0.9564350874682574,-0.9530256215003198,-0.9252574770868808,-0.9067552663129682,-0.9110040173766611,-0.9043763856686318,-0.8733177706050707,-0.9240563642858922,-0.9163095040678716,-0.9091045585678965,-0.888312094706399,-0.8874867663907502,-0.8869382018194041,-0.883296999319264,-0.8741098324577403,-0.8731447016167697,-0.8705674723822172,-0.8754129421607917,-0.876556790583618,-0.8968409660904101,-0.8878525831936445,-0.8780172031676329,-0.8705388840671109,-0.8699410254841498,-0.8783161885197954,-0.8662897218527678,-0.8623034536610379,-0.8622001407192618,-0.8649771980355102,-0.845379290158115,-0.8388366684867234,-0.8440687475490164,-0.8414906136182652,-0.8446155006522693,-0.8424720388198473,-0.8276141747343649,-0.8420456930671526,-0.838511476926077,-0.849348664289384,-0.8498610120920631,-0.8442733312298193,-0.8467088028629955,-0.8483118551204427,-0.8619211795271255,-0.8544825955252031,-0.8458941043937543,-0.8490812648839986,-0.8477185530516123,-0.8444462423123764,-0.841720884846203,-0.8446102730935415,-0.8567244392927656,-0.8615000043665586,-0.8693132218674313,-0.8610207487087717,-0.8574337884164432,-0.8565715571331235,-0.8548703091495911,-0.8532352009881843,-0.8490450854132517,-0.8482739843194214,-0.8524414669726391,-0.8544348028304484,-0.851757083555141,-0.8573058017388794,-0.8528858140041953,-0.8430407124948086,-0.8513004140060851,-0.8558623072507038,-0.8516579475874939,-0.8518085273512349,-0.8510571652054636,-0.849827857391972,-0.8395562387580998,-0.8350322242853436,-0.8306106676515478,-0.8381495328965204,-0.8419563110469248,-0.8478881131001981,-0.8334510033344666,-0.8295780955761232,-0.8398700831812529,-0.8427202006298549,-0.8449736005565335,-0.844029148796345,-0.8399067667693803,-0.8413756310708929,-0.8439317408593154,-0.8465000534899537,-0.8527641372527087,-0.8509074760544727,-0.8538252963858785,-0.8570712404519744,-0.8530963172735758,-0.8623630409248458,-0.8716368672327742,-0.8776724883614493,-0.8784082446810535,-0.8786353409417962,-0.8793266967519763,-0.8837059924934692,-0.8832717450621395,-0.8810343703514711,-0.8822388370149287,-0.8715693727078746,-0.8708802746516139,-0.8744343029770915,-0.8767130453578125,-0.8864328542528227,-0.8891279481016314,-0.8906348470623642,-0.8941672914262235,-0.8903257204117855,-0.8966199848200431,-0.8942352423125037,-0.8925170822532462,-0.8675382433277504,-0.8430844995247283,-0.8257236318220338,-0.8005668851459926,-0.7862572771265269,-0.7839709268870115,-0.7846354628790794,2017,5,23,14
5.0,33.23,35.5,-0.8439792998800894,-0.9894706566687882,-0.9344401654980512,-0.9355336175551556,-0.9472835622115986,-0.9328547266222491,-0.9034905504404062,-0.9242671093002826,-0.9061786116962954,-0.8796197040810404,-0.9083341484045879,-0.9092472559976964,-0.8844683922142711,-0.9137992841732375,-0.8778963958575633,-0.8741395485166245,-0.8612003042015156,-0.8715072749030783,-0.8805823294389485,-0.8733078010012539,-0.8880898244200792,-0.8682028794904869,-0.8870479924351959,-0.8795746492690796,-0.898128700917464,-0.8798310185569324,-0.8767576797472317,-0.8753142935517857,-0.8718372362457454,-0.866328158011091,-0.8673202439094704,-0.8684920331918562,-0.8582743954130466,-0.8576963997019517,-0.8506546947603805,-0.8603369957683321,-0.8588561417821738,-0.8446653623717565,-0.8492092927198298,-0.8527181942277989,-0.8602482409794091,-0.8494232221346404,-0.8441721243119931,-0.8713791682145726,-0.8594826840831068,-0.8619349036504258,-0.8637983726415279,-0.8560201515159521,-0.8633769322649664,-0.8630742014598141,-0.8548378489349753,-0.8635281076766282,-0.8685613678523102,-0.8690314053094192,-0.8716950571614092,-0.8758981220867955,-0.8721999762678481,-0.862474291800248,-0.8582252510763483,-0.8598625726027307,-0.8740957645160442,-0.8744748621654653,-0.8709829215866135,-0.8741272007447627,-0.8897242446392923,-0.8908924002877798,-0.8776434468539485,-0.8687657407128275,-0.8546342056736739,-0.8475143075750747,-0.8561637313034146,-0.8611979526466085,-0.8653419323129784,-0.8583089709165113,-0.8519844824134777,-0.8578522035757613,-0.8567353724045889,-0.8539355889757506,-0.8474134782195686,-0.8446954720598827,-0.8525176736283063,-0.8471494419923763,-0.849541127986992,-0.8397642437782704,-0.850049448107444,-0.8535858364439749,-0.8582693660543357,-0.8637935847221437,-0.866374477207405,-0.8747581613076704,-0.8680203564605018,-0.8684793501329472,-0.8644666739745691,-0.8628589932083609,-0.8639600805083005,-0.8718749254720816,-0.8774391728721402,-0.879301867168297,-0.876294149228776,-0.8794689971546237,-0.8900899845830141,-0.8946277056413408,-0.9008732417833726,-0.8930291805849987,-0.8943366385628589,-0.9002495623943586,-0.9042847207725144,-0.9016494019285557,-0.8963181282490309,-0.8911729139752126,-0.8834678409060235,-0.8768350127279316,-0.8774198552907604,-0.8761789940517053,-0.8875580494907922,-0.8993792023116324,-0.8962493748296287,-0.878391421236357,-0.8567966496180257,-0.8399559137921062,-0.8186913295288065,-0.80283116990036,-0.8032909637809422,-0.8146074181551903,-0.8077827688226313,2017,5,23,14
6.0,33.16,35.4,-0.9300600336355813,-0.9651614918546082,-0.9902496786816055,-0.920074549886755,-0.9431923560910183,-0.9468059873797002,-0.9183186665036933,-0.897876728077193,-0.9183645173317417,-0.9081730857138092,-0.8969347781125622,-0.8875587457135352,-0.8975906289036774,-0.8761006109807443,-0.8900545417663551,-0.9036882642787706,-0.893775638937198,-0.9019665238710945,-0.8936192347319118,-0.8898147925237286,-0.8887409146789428,-0.8908044396092479,-0.8934915076131191,-0.8838888997091756,-0.8722168038801796,-0.8733067976712425,-0.8763259669143901,-0.8754124435450135,-0.8691620221445757,-0.896070524170837,-0.8857478803254669,-0.8818080318118909,-0.8637210358845089,-0.8680435353409772,-0.8709487098305011,-0.864615094911807,-0.8765256340194644,-0.8718277349905624,-0.8793236022757321,-0.8740336594803105,-0.8914190516048378,-0.8687328968857443,-0.8773225790596934,-0.8643962766724647,-0.8802433209258291,-0.8836036016969058,-0.8753123094131177,-0.8688061337238085,-0.871309014432059,-0.8709113696598412,-0.869712041256879,-0.8741562765603539,-0.8866920674111708,-0.8736846065519367,-0.8825649556343182,-0.8809969794066933,-0.8710426288048885,-0.8731180948466335,-0.8740491186063283,-0.8853585397172964,-0.873888354938248,-0.8729396691217776,-0.8828467523884884,-0.887591332923827,-0.8933125060948663,-0.8754242739804761,-0.8783731152866592,-0.8912226711456201,-0.8809478883555021,-0.8774174400423652,-0.8756472593229839,-0.8707333468324567,-0.8705506588926692,-0.8841068544884844,-0.8793425256925236,-0.8782999387750018,-0.8774410722148474,-0.8664619915723412,-0.864192993942456,-0.864471729801186,-0.8606271770220597,-0.8621028083067728,-0.8753108604522027,-0.8800582254086218,-0.8788241679339094,-0.8707456324334955,-0.8710025326735695,-0.887492519261721,-0.8850924880271378,-0.878647787869827,-0.8682695738030164,-0.8681327673819584,-0.8675678825817287,-0.8737587885173542,-0.8702690815083803,-0.8854248398662578,-0.89518385177811,-0.8984745532228707,-0.8908451648367306,-0.8966815560123294,-0.898063768175102,-0.9010143413753221,-0.9033570912995808,-0.9051279583211583,-0.9040072925347217,-0.9101761410918873,-0.8971638662979184,-0.9015179887305205,-0.895396850586729,-0.8929351666141072,-0.8903004019352803,-0.8781385724895857,-0.8833203347442242,-0.8832289087231163,-0.8792861996819029,-0.872152987061162,-0.872259686955594,-0.8743539005252151,-0.8729778415149072,-0.8649193046754672,-0.8256499068776134,-0.801070170967259,-0.7859284042505381,-0.7675858217332424,-0.7717287783657515,2017,5,23,14
7.0,33.05,35.1,-0.9280902494905507,-0.963118562721541,-1.0082872521381592,-0.933608947824611,-0.9813948330239363,-0.9642087389495783,-0.9655315445023525,-0.9031130283674407,-0.9364172489518106,-0.9294881702132357,-0.9201634460822928,-0.9106453410547363,-0.9125456924162596,-0.904363053341995,-0.899039378494791,-0.8969128563034208,-0.8987825444057852,-0.9032091294990704,-0.8989772601009256,-0.8951417963947784,-0.8949528857694927,-0.8907249260173508,-0.899323916882728,-0.8750491381368091,-0.8709561082647962,-0.8726954048194531,-0.8746193341499484,-0.8784227181241395,-0.8752567283259288,-0.8802896664162584,-0.8855392997001914,-0.8753278600212285,-0.8922964735521223,-0.8824068459817368,-0.8677609399990716,-0.8787660301082849,-0.8577694358078505,-0.8533610447682544,-0.8715970282592809,-0.8625622483400542,-0.8780095567724042,-0.8696712287320939,-0.87323777708302,-0.8687363194939236,-0.8708674466673053,-0.8720592369062041,-0.867837594878936,-0.8716163852718848,-0.8772924783655819,-0.8760360830414129,-0.8676636440969273,-0.8788151089235741,-0.8845154605249669,-0.8972504574856845,-0.8884146166497331,-0.8781545892796799,-0.8760426005721047,-0.8806930481085171,-0.8796088338727188,-0.8774867270437149,-0.879712118300021,-0.8793516417252738,-0.8882156908496336,-0.8852671185644252,-0.8922021086392115,-0.8807135525236964,-0.8872696061307063,-0.8770608539351326,-0.874913779741746,-0.8749215707496313,-0.8713635249185554,-0.865441224132324,-0.8654985813795235,-0.8685301074728047,-0.8732917626105209,-0.8598980115365795,-0.8617865462696895,-0.8727330136073269,-0.8659652140826036,-0.8722508739984043,-0.8680909143346915,-0.8613263288337888,-0.858106301680509,-0.8545943103530629,-0.8657216058079691,-0.8786490368473909,-0.87545667938528,-0.8714041216451245,-0.8639570283955303,-0.8709638577182268,-0.8734099644316025,-0.8706115413927963,-0.8745858771221932,-0.8784378725098814,-0.8837883030941917,-0.8774938911831018,-0.8680128163541052,-0.8647206148427806,-0.8603258927553357,-0.8558632374897208,-0.8656656585427355,-0.8787177812065949,-0.8837648305516904,-0.8899891308873715,-0.9011174634061634,-0.9059209897921927,-0.8926718555666849,-0.8882990700524729,-0.8835270869939923,-0.8762747416459772,-0.8714699439043245,-0.8837636380651481,-0.8839777498202073,-0.8821147099232316,-0.8874252066458534,-0.8816139333357231,-0.8684545202875075,-0.8634817320018076,-0.8604151728008991,-0.851320793293254,-0.8546973494294305,-0.8529813841629764,-0.8411526724126478,-0.8046830612649155,-0.79431822603395,2017,5,23,14
8.0,32.96,35.0,-0.8858329417598462,-1.0336641230454495,-0.9776454076999908,-0.9550010002220053,-0.9419709782060387,-0.9466059456681902,-0.9098206409796691,-0.9186087399485006,-0.9286990016974721,-0.8927428649790669,-0.8838876647361682,-0.9105050748762772,-0.9115879886286962,-0.9155639380357021,-0.8889645891660469,-0.8775247050312551,-0.9115797614996087,-0.8790931641265274,-0.8917216380369546,-0.8932801844777629,-0.8815717122893028,-0.8868551483712921,-0.8740192889683787,-0.8762731668259669,-0.8687768999418821,-0.8699916853631883,-0.8868991130763741,-0.8810960406653711,-0.8913654414978008,-0.877250705843216,-0.8738581913103585,-0.8639514552516262,-0.8645427429746962,-0.8566363571141499,-0.8530840140439627,-0.8455238387107662,-0.8646439461290854,-0.8436319129217077,-0.857369433140557,-0.8513465317414315,-0.8441870453780731,-0.866780843089354,-0.8575260327254552,-0.8611856471708665,-0.8504284422480518,-0.8587935449612334,-0.8625193340728267,-0.8591725872020406,-0.8543143880673902,-0.8492286966950813,-0.8557057708865311,-0.8622227054554604,-0.8627826729786106,-0.8644267922145381,-0.8661077294956481,-0.8711483781384807,-0.8711243806656737,-0.8609818617289257,-0.8621885197145098,-0.8567248178582242,-0.8598675623606489,-0.8630355020105783,-0.8542222093557351,-0.8541926538683013,-0.8620959313798696,-0.8730782087710515,-0.8642712497001975,-0.8545688871629756,-0.8577478011723958,-0.852474738769666,-0.8416253507451051,-0.8475616749128974,-0.8594925632674866,-0.8617729159264208,-0.8589035938555091,-0.8580159983830664,-0.8600121023930442,-0.8503002572136587,-0.8310053637933429,-0.8314472443134303,-0.8435835397491986,-0.8459638282057894,-0.8357258328897705,-0.8296773886100983,-0.8261617437388201,-0.8397808153738949,-0.8425671884801725,-0.8322751458636559,-0.8385464706173078,-0.841198162584398,-0.8489629698520752,-0.849362232245907,-0.8429567207447903,-0.8470791555887337,-0.8524103207782209,-0.8651792697179901,-0.867587222780321,-0.8671432644353888,-0.8681498635713755,-0.8695715592241043,-0.8679227025208704,-0.8694334398201418,-0.873548309896903,-0.8611312744984074,-0.8627521632675436,-0.8701174156629646,-0.8808101677537419,-0.8855384361509311,-0.8970232575999861,-0.9073957846777033,-0.8932003165141076,-0.8984182228257908,-0.8963072320709246,-0.896171968375718,-0.9043085103000053,-0.9092040156438349,-0.9128080390013789,-0.9020688453916677,-0.887828989184476,-0.8659577024428421,-0.8510101654460676,-0.85008518096393,-0.8604818685500537,-0.8858229989108151,-0.8826155530648401,2017,5,23,14
